IsBadBuy,VehicleAge,WheelType,DifAquiredAvg_CurAvgAuction,DifAquiredAboveAvg_CurAboveAvgRetail,DifAquiredAvg_CurAvgRetail,DifAquiredAboveAvg_CurAboveAvgAuction,AdjVehOd
0,4,Covers,41,-147,27,12,12037
0,3,Covers,39,-146,-85,-48,16892
0,4,Covers,-50,-325,-141,-92,12284
0,4,Covers,-4,-256,-56,-50,16381
0,5,Covers,62,37,24,47,5079
1,5,Covers,82,25,-89,148,14054
0,5,Covers,-36,-6,-80,7,14915
0,5,Covers,8,-344,-184,-67,13590
0,6,Alloy,4,221,179,54,13240
0,4,Covers,-27,62,-203,74,19306
0,4,Covers,-60,-214,-109,-94,15143
0,4,Covers,-132,-27,-157,-51,19455
0,4,Covers,-4,-256,-56,-50,10227
0,3,Covers,-4,-12,46,-26,20345
0,5,Covers,-26,-65,2,-21,16210
0,3,Alloy,128,-86,-174,171,28874
0,6,Covers,80,92,12,91,10694
0,6,Alloy,-54,-100,-82,-97,12910
0,3,Alloy,171,250,274,191,25186
0,4,Alloy,11,105,85,43,15426
0,4,Alloy,147,260,168,173,17321
0,6,Alloy,187,329,326,211,16033
1,5,Covers,44,70,-35,86,16529
0,5,Covers,-131,-166,-38,-158,15813
0,3,Covers,-7,-231,38,-48,22282
0,7,Covers,189,176,191,203,13705
0,6,Alloy,-29,4,35,-2,14306
0,8,Covers,-2,40,-14,49,10935
0,3,Covers,5,216,143,51,24305
0,3,Covers,92,98,125,112,29285
0,3,Covers,109,272,184,90,24192
0,5,Covers,153,157,94,157,13588
0,5,Covers,-38,-63,-64,-64,19504
0,3,Alloy,8,-3,80,-29,24273
0,2,Covers,-351,-74,-99,-265,28862
0,5,Covers,59,-4,-7,64,18314
0,4,Covers,-150,716,-14,-160,16131
0,5,Covers,-5,-77,11,-7,16484
0,3,Covers,227,326,295,264,23619
0,3,Covers,0,137,110,46,21802
0,5,Alloy,46,28,19,70,16754
0,5,Alloy,-7,-17,4,14,15731
0,4,Covers,-69,-111,-119,-98,14186
0,5,Covers,40,81,78,63,18254
0,5,Covers,9,-41,74,2,13352
0,6,Alloy,52,-48,9,70,13586
0,3,Covers,143,115,112,87,27146
0,4,Covers,56,185,32,72,16002
0,2,Alloy,-319,-554,-191,-486,34759
0,4,Alloy,530,945,669,743,22368
0,8,Alloy,70,111,57,75,11086
0,5,Covers,140,42,149,21,16728
0,6,Covers,-39,12,43,-56,14848
1,5,Alloy,8,86,-66,65,17069
0,5,Alloy,1,17,-41,44,14356
1,5,Covers,60,23,121,75,17483
0,3,Covers,-37,-295,-271,-116,13876
0,3,Covers,-57,0,-46,-68,20886
0,3,Covers,253,274,328,225,20205
0,3,Covers,155,199,247,114,21312
0,4,Covers,-98,-137,-136,-112,17075
0,4,Covers,-42,-314,-155,-92,11229
0,4,Alloy,120,74,178,-32,18148
0,8,Covers,-4,-154,-51,-61,7885
0,4,Alloy,203,104,134,53,20626
0,7,Covers,-9,193,61,64,9494
0,3,Covers,-57,0,-46,-68,13550
0,4,Covers,4,-245,-70,-49,21731
0,4,Covers,-53,-203,-123,-93,14748
0,3,Covers,44,32,-50,28,28178
0,4,Covers,48,-136,13,13,9049
0,5,Alloy,-99,-94,-97,-70,14745
1,8,Covers,29,-178,-31,-31,3593
0,5,Alloy,78,125,265,9,14544
0,3,Covers,77,101,32,63,25886
0,4,Covers,73,-235,-5,6,15144
0,3,Covers,125,166,118,121,22161
0,4,Covers,13,-201,-50,-21,12613
0,3,Covers,-57,0,-46,-68,22838
0,4,Covers,244,253,232,148,18476
1,3,Covers,248,226,17,391,27245
0,4,Covers,-58,51,-41,-73,16679
0,4,Alloy,65,68,208,126,20147
0,5,Covers,356,530,455,402,14302
0,3,Covers,117,251,200,65,22376
0,5,Covers,88,193,83,144,17369
0,5,Covers,14,2,-12,15,12968
1,6,Covers,17,20,27,32,13208
0,3,Alloy,242,361,266,390,24635
0,5,Covers,47,-181,-61,-1,17116
1,5,Alloy,31,12,59,-1,17245
0,4,Alloy,-69,73,22,-23,20095
0,7,Alloy,-19,-21,-51,-37,10728
1,7,Alloy,31,74,1,38,13218
0,4,Alloy,78,127,206,74,19006
0,4,Alloy,16,183,308,-15,17165
0,4,Covers,-292,-80,-59,-348,21086
0,4,Covers,59,4,-18,49,20535
1,4,Covers,53,-41,-33,47,22690
1,2,Alloy,-94,24,-142,4,42656
0,5,Covers,78,53,65,19,12187
0,4,Alloy,71,272,39,84,20686
0,4,Alloy,37,-250,-38,34,19540
0,3,Covers,473,1960,1143,941,26385
0,2,Alloy,-319,197,430,-280,37679
0,4,Covers,-81,-51,13,-112,21654
0,8,Alloy,-53,-120,-78,-80,8916
0,9,Covers,-75,-19,-59,-68,8498
0,4,Covers,56,106,62,117,24645
0,4,Covers,-141,-24,-72,-102,17486
0,6,Alloy,-65,14,-5,-48,14746
0,7,Alloy,48,135,33,24,10284
0,4,Covers,26,-72,-79,-37,18724
0,5,Alloy,-1,-52,-39,-7,20608
0,4,Alloy,-79,-220,-22,-290,19937
0,3,Covers,91,-22,15,61,15870
0,4,Alloy,211,-89,197,-98,23938
1,4,Special,123,295,228,38,18693
1,7,Covers,57,96,86,9,14229
0,2,Covers,-378,-267,-300,-412,33729
0,3,Covers,-185,116,-2,-84,19747
0,3,Alloy,127,-78,144,-140,27047
1,5,Covers,96,98,199,38,20848
0,4,Covers,116,48,63,127,22256
1,7,Covers,-19,-40,-51,2,11799
0,4,Special,33,147,135,31,22707
0,4,Covers,1,7,-12,35,14212
0,7,Covers,-16,-45,-28,12,11723
0,4,Alloy,3,65,-20,47,17511
0,6,Covers,-28,-46,-63,-13,12100
0,5,Alloy,65,66,132,56,11932
1,4,Covers,39,26,175,51,20152
0,7,Alloy,6,-60,-35,11,13250
0,5,Alloy,-104,-163,-257,-119,21537
0,4,Alloy,-214,-310,-212,-206,18385
0,4,Alloy,-64,-338,-356,-179,20234
0,3,Covers,-77,122,47,-72,13169
0,4,Alloy,-101,-72,18,-161,15497
0,4,Covers,163,496,81,397,18784
1,4,Alloy,71,193,110,143,22327
0,4,Covers,94,287,279,64,21451
0,2,Covers,-244,-143,-137,-369,30287
0,8,Covers,2,383,105,38,11417
0,5,Covers,15,136,228,1,19307
0,6,Covers,-68,-118,-54,-107,12216
0,3,Alloy,59,157,156,133,25127
0,5,Covers,36,16,51,42,14556
0,5,Covers,39,149,136,57,19623
0,6,Alloy,-89,58,-79,-47,15985
0,4,Alloy,-44,-69,-20,-39,21038
0,4,Covers,68,445,54,293,22300
0,4,Covers,-110,-69,-33,-167,18447
0,2,Covers,-545,-604,-417,-813,37409
0,5,Covers,-102,-170,-58,-127,12143
0,6,Covers,-40,-31,20,-91,17939
0,2,Alloy,-341,453,259,-236,41555
1,5,Alloy,11,120,63,-27,14309
0,4,Covers,-193,-145,-84,-206,26148
0,3,Alloy,-95,5,29,-75,24419
0,9,Alloy,-1,25,15,-5,10152
1,4,Covers,25,32,133,-19,16144
0,7,Covers,42,21,61,46,9439
0,4,Alloy,0,-244,-106,0,23063
0,2,Alloy,-1154,-616,-665,-1245,37936
0,5,Covers,85,-36,100,57,13838
0,4,Covers,63,-112,-75,28,18662
1,7,Alloy,2,-90,-22,-22,15399
0,4,Alloy,124,272,132,141,23774
0,4,Covers,184,94,249,165,21583
0,5,Covers,-132,-260,-234,-151,8200
0,4,Covers,49,62,83,79,22085
0,4,Alloy,-48,-279,-93,-148,21412
0,7,Covers,-84,-51,-60,-121,11351
0,7,Alloy,71,52,87,90,13751
1,6,Alloy,26,56,41,41,17487
0,5,Alloy,-52,-21,-61,-73,19042
0,3,Covers,-510,-430,-284,-614,23427
0,6,Covers,229,212,169,226,13625
0,2,Covers,-496,-485,-385,-573,39174
0,6,Alloy,15,143,77,6,10830
0,4,Alloy,-174,-40,-22,-164,23816
0,4,Alloy,-32,43,-29,27,20639
0,6,Alloy,25,-105,-86,29,14798
0,3,Covers,-445,-181,-359,-189,18887
0,5,Covers,46,-83,-6,-6,19136
0,8,Alloy,-51,111,3,-14,9272
0,5,Covers,-40,-24,-20,-77,17371
0,5,Alloy,-97,101,27,-49,16504
1,9,Covers,-30,-82,-50,-55,8067
0,2,Covers,-248,-352,-9,-646,37305
0,3,Covers,-82,39,-36,-66,27580
0,6,Alloy,-5,572,251,105,13167
1,5,Covers,-222,-192,-207,-225,14027
0,4,Alloy,-166,-178,-91,-220,27433
0,3,Special,2,122,141,47,19664
0,6,Alloy,-131,-320,-278,-63,16162
1,6,Alloy,13,115,41,80,12939
0,3,Covers,-179,-184,-129,-154,29173
1,3,Alloy,60,217,-161,100,8704
1,5,Covers,109,166,200,129,18634
1,2,Covers,680,918,689,772,37757
0,3,Covers,-334,-243,-130,-455,19008
0,5,Covers,43,87,157,30,20051
0,2,Covers,0,86,231,-129,30698
0,7,Alloy,3,-12,18,-19,15011
0,3,Alloy,-112,250,-11,235,26725
1,7,Special,-61,-45,-103,-62,13529
0,5,Covers,-2,4,-3,-5,15989
0,6,Alloy,63,16,26,79,15003
0,2,Covers,-352,-579,-246,-595,39910
0,4,Covers,-258,-546,-454,-268,20264
1,3,Alloy,-48,85,-77,26,25439
1,4,Covers,11,12,-37,9,22598
0,4,Covers,54,22,-38,125,17326
0,3,Alloy,109,678,183,222,27603
1,3,Covers,-26,103,206,-10,22371
0,6,Covers,-64,-14,25,-44,13303
0,3,Covers,0,0,0,0,26711
0,4,Alloy,0,0,0,0,19170
0,8,Alloy,38,-9,41,-8,11284
0,1,Covers,0,0,0,0,46798
0,1,Covers,0,0,0,0,45860
0,8,Alloy,2,11,2,10,9444
0,1,Covers,0,0,0,0,48459
0,3,Alloy,-57,-164,-61,-152,23661
0,1,Covers,0,0,0,0,49244
0,4,Covers,105,160,114,148,13169
0,5,Alloy,0,0,0,0,17240
0,2,Covers,0,0,0,0,26427
0,1,Covers,0,0,0,0,43669
0,4,Covers,0,0,0,0,9728
0,1,Covers,0,0,0,0,50014
0,5,Covers,10,15,11,14,15083
0,4,Alloy,-118,-152,-127,-141,21407
0,1,Covers,0,0,0,0,43355
0,1,Covers,0,0,0,0,51641
0,3,Covers,-15,-87,-16,-81,15219
0,4,Alloy,0,0,0,0,16027
0,1,Covers,0,0,0,0,48122
0,1,Covers,0,0,0,0,51647
0,4,Alloy,-41,-89,-44,-82,18405
0,2,Alloy,0,0,0,0,26041
0,1,Covers,0,0,0,0,50007
0,4,Covers,0,0,0,0,16392
0,3,Alloy,0,0,0,0,26190
0,6,Alloy,-10,-17,-11,-16,16058
0,3,Covers,0,0,0,0,16949
0,8,Covers,37,51,40,48,11407
0,2,Alloy,573,-562,-644,706,34682
0,2,Covers,0,0,0,0,31102
0,1,Covers,0,0,0,0,40991
0,6,Alloy,0,0,0,0,9145
0,1,Covers,0,0,0,0,39680
0,3,Alloy,0,0,0,0,27652
0,2,Covers,0,0,0,0,18862
0,3,Covers,38,56,41,51,29750
0,3,Alloy,-60,-42,-65,-39,22981
1,6,Covers,0,0,0,0,13343
0,1,Covers,0,0,0,0,50541
0,1,Covers,0,0,0,0,44983
0,6,Alloy,48,3,52,3,11512
0,3,Covers,0,0,0,0,17228
0,6,Alloy,-108,-144,-117,-134,10388
0,6,Covers,0,0,0,0,12144
0,5,Alloy,243,272,262,252,14267
0,3,Alloy,0,0,0,0,18649
0,5,Alloy,0,0,0,0,17057
0,5,Alloy,0,0,0,0,17469
0,4,Covers,0,0,0,0,13324
1,4,Alloy,372,-605,-278,213,18919
0,3,Alloy,-103,-124,-111,-115,19320
0,3,Alloy,0,0,0,0,18860
0,3,Covers,-36,-94,-39,-87,18883
0,1,Alloy,0,0,0,0,55918
0,2,Covers,524,605,566,560,39875
0,3,Alloy,-69,-138,-74,-128,27381
0,2,Alloy,199,216,214,200,28109
0,3,Alloy,144,105,156,97,25998
0,4,Covers,31,-14,33,-13,22566
0,4,Alloy,230,264,249,244,20963
0,6,Covers,81,94,88,87,14875
0,2,Covers,-164,-197,-177,-182,30275
1,3,Alloy,1,-10,1,-9,25168
0,4,Alloy,-24,-77,-25,-71,18593
0,2,Covers,0,0,0,0,36006
0,4,Alloy,-234,-226,-252,-209,20875
0,5,Covers,-3,77,-3,72,12978
0,2,Alloy,-421,-370,-455,-343,30188
0,6,Alloy,-58,-73,-63,-67,7429
0,5,Covers,9,-16,9,-15,13604
0,3,Alloy,30,10,33,9,25779
0,4,Alloy,74,-318,-541,243,15305
0,3,Covers,-42,-46,-45,-43,18934
0,6,Alloy,35,17,38,15,13735
0,3,Covers,25,-7,27,-6,19153
0,3,Alloy,-92,-136,-99,-126,19005
0,5,Alloy,-60,-73,-65,-67,13341
0,4,Covers,-11,-31,-12,-29,20592
1,5,Covers,107,-1,115,-1,15346
0,3,Covers,227,118,245,109,17673
0,4,Alloy,31,-7,33,-6,21483
0,1,Covers,-724,-810,-782,-750,41187
0,6,Covers,8,11,9,10,11261
0,1,Covers,-374,-302,-403,-280,45907
0,3,Alloy,-66,-34,-71,-32,27859
0,3,Covers,-237,-320,-255,-297,18998
0,4,Covers,-43,-52,-46,-48,16436
0,4,Covers,-155,-107,-167,-99,19083
0,4,Alloy,91,63,98,58,21496
0,5,Covers,37,59,40,54,15719
0,5,Alloy,72,33,78,30,16971
0,6,Alloy,-114,-189,-123,-175,13529
0,4,Alloy,290,241,313,223,18455
0,3,Alloy,-159,-1105,-1134,-184,27970
0,4,Alloy,104,100,113,93,21394
0,3,Alloy,-138,-318,-149,-294,20028
0,4,Alloy,267,-320,-380,327,14317
0,4,Covers,-23,-30,-25,-28,17553
0,4,Covers,172,-678,-514,243,19851
0,5,Alloy,24,80,26,74,14185
0,2,Covers,430,-750,-857,411,33396
0,2,Alloy,94,178,102,165,25305
0,5,Covers,-89,-94,-96,-87,13106
0,4,Alloy,7,-38,7,-35,17310
0,5,Alloy,124,130,134,120,13861
0,5,Covers,38,60,41,55,19509
0,3,Alloy,137,139,148,128,19296
0,7,Alloy,160,211,173,196,12503
0,1,Covers,100,94,108,87,55432
0,1,Covers,-724,-850,-782,-787,45458
0,4,Covers,-9,39,-10,36,21452
0,1,Covers,100,94,108,87,51848
0,2,Alloy,367,339,396,314,24940
1,6,Alloy,55,40,60,37,16265
0,6,Covers,0,-284,-297,56,13857
0,5,Alloy,105,-567,-438,55,14222
0,5,Alloy,63,100,68,92,13546
0,5,Alloy,140,140,151,130,17596
0,2,Covers,-170,-208,-183,-193,35171
0,5,Covers,-65,-36,-71,-34,15585
0,3,Alloy,41,-1,44,-1,26751
0,3,Alloy,-65,-196,-70,-182,22525
0,4,Alloy,-68,-327,-74,-302,19806
0,5,Covers,-87,-113,-94,-105,13143
1,6,Alloy,-108,-244,-106,-208,14824
0,4,Alloy,147,158,25,114,21304
0,3,Alloy,335,330,359,276,21313
0,4,Alloy,90,121,45,63,20394
0,3,Alloy,93,271,267,14,22016
0,6,Alloy,28,115,49,62,10186
0,7,Alloy,97,118,78,105,12670
1,4,NULL,-21,47,6,12,15316
0,3,Alloy,289,130,43,343,24922
0,6,Alloy,77,-9,70,69,14929
0,3,Alloy,249,170,206,337,26853
0,5,Alloy,95,19,41,79,14700
0,4,Alloy,77,30,149,28,17588
0,6,Alloy,-58,26,-14,-25,12396
0,2,Alloy,34,261,254,27,24878
0,4,Alloy,-114,-100,-13,-166,18183
0,5,Alloy,93,34,65,133,16465
0,7,Alloy,-56,-100,-154,4,12321
1,7,NULL,0,0,0,0,12326
0,3,Alloy,66,173,-95,137,24203
0,7,Alloy,13,-123,-62,-2,11432
0,5,Alloy,-48,-29,-65,-62,16306
0,4,Alloy,-228,-134,-181,-187,18711
1,5,Alloy,-116,-203,-158,-141,16959
1,5,Alloy,2,-95,-35,-57,13971
0,3,Alloy,165,78,262,85,19351
1,3,Alloy,-6,36,29,-54,21580
0,3,Alloy,107,26,1,161,28102
0,2,Alloy,455,-55,312,67,29459
0,3,Alloy,54,33,6,5,26258
0,5,Alloy,11,83,46,13,15546
0,4,Alloy,78,1,-118,286,21985
0,2,Alloy,176,247,392,141,25213
0,5,Alloy,45,-79,108,-47,15433
0,3,Alloy,0,-31,-31,-28,23174
0,2,Alloy,104,344,387,63,23787
0,7,Alloy,89,-177,85,5,11097
0,5,Alloy,275,172,82,246,16247
0,3,Alloy,233,232,179,296,22368
0,4,Alloy,118,116,87,127,13793
0,2,Alloy,104,406,412,87,20805
0,5,Alloy,94,-89,-10,46,17377
0,3,Alloy,242,77,322,172,25726
0,7,Alloy,60,-43,26,79,8350
0,7,Alloy,18,-95,-26,4,10670
0,4,Alloy,147,370,298,233,19566
0,4,Alloy,61,-98,46,27,20895
0,5,Alloy,17,-96,12,-9,13939
0,4,Alloy,100,-193,-133,48,16213
0,4,Alloy,167,-87,-191,202,18757
0,4,Alloy,63,36,-8,104,16660
0,6,Alloy,46,57,87,41,16427
0,6,Alloy,-29,48,10,-4,14172
0,5,Alloy,62,-76,-11,197,11809
0,5,Alloy,110,121,58,123,16748
0,4,NULL,163,212,-16,345,15682
0,7,Covers,48,10,60,-11,13013
0,4,NULL,44,39,-11,99,17400
0,4,NULL,292,428,241,395,15401
0,5,Alloy,72,38,-15,15,10901
0,5,Covers,18,90,-6,93,9989
0,4,Covers,147,150,30,188,22652
0,5,Alloy,148,206,292,179,15502
0,4,NULL,101,202,142,62,17043
1,6,Covers,137,-35,236,44,13192
0,4,Alloy,52,94,-87,82,21022
0,4,Alloy,205,-15,212,149,22103
0,2,Covers,936,223,412,700,39278
0,5,Alloy,74,-74,-135,52,18122
0,3,Covers,211,62,-95,261,24088
0,9,Covers,24,7,13,15,7909
0,4,Covers,396,320,480,317,17237
0,5,Alloy,86,-175,2,-25,17330
0,5,Covers,-162,19,-84,-128,12546
0,7,Alloy,-23,-90,-85,-22,10312
1,6,Alloy,5,-201,-172,-11,16173
1,5,Alloy,7,-98,-69,-11,16228
0,4,Alloy,140,116,187,198,20716
0,5,Covers,0,-74,-79,24,13959
1,4,Alloy,228,154,211,89,10671
0,4,Alloy,152,49,51,138,19750
0,4,Alloy,393,178,473,237,16795
0,2,Covers,273,145,492,96,38382
0,3,Covers,180,-12,-15,157,26112
1,5,Alloy,-85,-390,-214,-305,16109
1,4,Covers,69,487,418,81,20482
0,3,Covers,102,-41,-24,90,29008
1,6,Covers,52,69,38,66,13264
1,5,Alloy,-198,-37,-213,-115,13798
0,4,Covers,1,-81,-86,-18,19268
0,5,Alloy,100,143,94,22,17429
0,5,Covers,54,-48,-32,-9,13420
0,4,Covers,76,-44,88,99,22370
0,6,Covers,80,-52,64,33,13093
0,2,Covers,-6,-165,108,-216,33314
0,5,Alloy,-53,57,91,-8,13366
0,6,Alloy,165,194,228,157,11687
0,7,Alloy,123,159,98,183,13457
0,4,Covers,189,130,148,230,10109
0,4,Covers,80,42,156,177,15623
0,3,Alloy,214,-155,-10,182,26477
0,3,Alloy,310,561,205,547,26115
0,3,Covers,156,94,210,-27,21205
0,5,Alloy,155,-54,-164,172,13631
0,5,Alloy,-37,-142,-70,-92,13817
0,5,Alloy,68,-51,201,45,10956
0,5,Alloy,114,160,50,173,17398
0,7,Alloy,43,-86,-82,31,12389
0,3,Covers,13,199,89,82,27172
0,3,Covers,101,33,64,137,17002
0,4,Covers,205,333,337,283,16183
0,6,Alloy,-41,-32,-73,2,14621
0,5,Alloy,-216,-16,-132,-192,15589
0,5,Alloy,49,84,162,22,14301
0,6,Alloy,84,53,6,41,10901
0,5,Alloy,-26,-149,-117,-52,15999
0,5,Covers,88,269,175,60,16252
0,4,Covers,5,72,143,-20,22168
0,5,Alloy,197,270,98,280,18999
1,4,Alloy,147,-160,179,88,18761
0,4,Alloy,45,320,-19,249,21109
0,4,Alloy,-45,-85,-131,-32,17838
0,4,Alloy,170,559,205,303,16566
0,6,Alloy,-50,-21,-287,201,13225
0,3,Alloy,-23,-52,-63,30,17292
0,4,Alloy,221,303,189,389,20236
0,5,Alloy,-1,-114,-76,-13,10177
0,4,Covers,166,64,28,146,20729
0,7,Alloy,1,-142,-189,-9,11008
0,3,Special,64,268,298,-3,20903
1,5,Alloy,-5,-137,-139,-21,14858
0,6,Alloy,-76,-177,-185,-83,15685
0,4,Alloy,-35,-53,-70,-10,13479
0,5,Alloy,88,-131,-70,101,13222
0,8,Alloy,17,14,-22,66,10587
0,4,Alloy,190,-2,196,169,20100
0,4,Covers,36,-20,-35,56,13726
0,2,Covers,153,17,120,41,22423
0,5,Alloy,51,-51,112,-10,12964
0,3,Covers,188,204,231,179,26119
0,2,Alloy,72,470,146,222,25120
1,5,Alloy,7,25,51,-8,16725
0,4,Alloy,0,262,12,97,21546
0,2,Covers,51,-155,38,-87,42665
0,5,Alloy,-73,-114,-46,-48,15937
0,5,Alloy,227,152,164,233,16605
0,4,Alloy,238,98,221,198,20384
0,8,Covers,-51,-134,-76,-68,12243
0,6,Alloy,-60,-27,14,-95,11403
0,4,Covers,8,-29,66,17,10270
0,6,Alloy,24,-3,9,42,10301
0,4,Alloy,-229,-208,-342,-175,17095
0,4,Covers,8,-29,66,17,22323
0,2,Alloy,-185,1270,863,-173,32532
0,8,Alloy,55,52,4,105,10380
0,4,Alloy,219,452,290,304,22948
1,3,Covers,110,-93,127,-28,25764
0,3,Alloy,532,296,592,310,29864
0,3,Covers,170,458,372,235,21898
0,6,Alloy,-71,82,46,-61,12600
0,3,Covers,107,224,296,164,24124
0,4,Alloy,-152,80,-135,-66,18672
0,3,Covers,-166,462,51,-176,22594
0,5,Alloy,-5,-227,-182,-163,18716
0,2,Covers,108,64,80,30,39610
0,7,Alloy,38,-78,-44,88,12947
0,3,Alloy,-73,-74,8,-101,31899
0,6,Alloy,168,314,226,228,15860
0,6,Alloy,86,85,110,106,13779
0,4,Alloy,-29,-143,-51,-66,18679
0,6,Alloy,32,58,25,38,10458
0,4,Covers,-73,-63,-239,6,11555
0,8,Covers,16,31,-23,34,9644
0,6,Covers,-48,-30,-38,-48,16002
0,7,Alloy,-74,-91,-133,-79,10125
0,6,Alloy,4,-54,6,-26,14764
0,4,Alloy,-83,48,44,-111,20074
0,7,Alloy,-43,-84,4,-111,12511
0,7,Alloy,147,277,227,212,12501
0,6,Covers,-48,-268,-134,-44,15943
0,7,Covers,-30,25,-12,-61,13385
0,4,Alloy,4,74,-34,32,16155
0,4,Covers,82,32,-17,106,18399
0,7,Alloy,-54,-96,-78,-40,13089
0,4,Covers,-72,696,396,-85,21470
0,7,Alloy,-42,-193,-125,-53,12600
0,2,Covers,-95,-21,-34,-103,36592
0,5,Alloy,145,275,236,203,16360
0,4,Covers,92,41,52,121,20829
0,4,Alloy,-344,-295,-171,-537,19684
0,3,Covers,-331,-185,-192,-539,20089
0,4,Covers,92,41,52,121,20768
0,6,Alloy,-137,-136,-134,-185,14230
0,7,Alloy,-117,-375,-295,-99,15448
0,2,Covers,159,297,105,153,40200
0,3,Alloy,9,208,80,60,28763
0,4,Alloy,-88,188,-67,21,16097
0,8,Alloy,-54,-127,-83,-38,11075
0,7,Alloy,-59,-84,-51,-68,8945
0,2,Alloy,-11,143,334,-101,33252
0,2,Alloy,-124,-126,-29,-314,41314
0,4,Alloy,90,103,126,88,18697
0,5,Alloy,72,0,109,104,15238
0,2,Covers,-431,-61,-501,0,36763
0,4,Alloy,218,11,150,59,19997
0,4,Alloy,-210,-221,-226,-228,13716
0,7,Alloy,-70,-123,-97,-120,14112
0,5,Alloy,88,-58,63,116,17432
1,9,Covers,-8,-84,70,-6,11415
0,4,Alloy,112,398,203,212,20791
0,5,Alloy,-120,-119,-75,-134,14650
0,8,Alloy,-108,-70,-57,-87,12208
0,9,NULL,-71,-189,-174,-69,11441
0,4,Covers,43,72,61,14,16448
0,4,Covers,-77,-61,-101,-147,16640
1,7,NULL,0,0,0,0,10290
0,4,Alloy,-74,-116,-144,-102,12859
1,6,Covers,142,165,27,149,16000
0,7,Alloy,-40,-18,-61,-52,13595
0,5,Covers,-5,-26,21,-46,17911
0,4,Covers,26,-60,96,-11,13562
1,7,Covers,44,90,77,50,9533
0,7,Covers,47,-26,-58,152,13804
0,7,Alloy,-50,-104,-143,-51,12331
0,2,Covers,88,136,26,18,30867
0,5,Alloy,-71,-88,26,-108,19230
1,7,Alloy,-14,-1,-3,7,11902
0,4,Covers,-177,-38,53,-223,24130
0,7,Alloy,75,11,51,52,12008
1,7,Alloy,-2,-43,58,-82,10729
0,7,Alloy,-35,-141,-107,-49,11933
0,5,Alloy,125,166,241,95,13815
0,7,Alloy,11,49,-26,48,10312
0,5,Covers,-98,-52,-119,-91,19362
0,3,Alloy,-197,-113,-205,-164,23682
0,5,Covers,-61,-139,-112,-77,15866
0,5,Covers,-98,95,-12,-168,13845
0,4,Alloy,131,191,202,126,20035
0,2,Covers,102,384,150,239,45052
0,2,Covers,333,98,72,245,43732
0,3,Alloy,279,50,99,79,26935
0,6,Covers,-79,-20,-117,-55,11043
0,6,Covers,-70,154,8,-76,13043
0,4,Covers,-61,-125,-99,-53,19313
0,5,Alloy,-222,-10,-77,-186,17325
0,8,Alloy,-8,14,37,-34,11892
1,9,Alloy,19,1,-24,34,10888
0,7,Covers,-11,-67,-4,10,8811
1,5,Alloy,60,0,-16,85,18157
1,6,Alloy,-5,43,40,-52,18151
0,4,Covers,-135,-156,-70,-120,17869
0,7,Alloy,-33,-7,-12,-28,13500
0,4,Alloy,-15,67,-16,62,14865
0,4,Alloy,-137,-155,-148,-143,14759
0,7,Covers,162,183,130,235,8555
0,3,Covers,-87,-227,-87,-207,27260
0,4,Alloy,130,-153,-95,171,22195
0,6,Covers,77,19,41,85,13500
0,6,Covers,36,-3,-37,17,12418
1,6,Alloy,144,25,133,114,15089
0,3,Alloy,177,38,100,142,24866
0,5,Covers,84,142,86,100,15848
0,5,Covers,-63,-223,-84,-95,12251
1,6,Alloy,-176,-177,-168,-178,16006
0,5,Special,86,-175,-96,-25,12780
0,3,Alloy,125,81,174,125,25974
0,5,Alloy,-10,-107,-27,-37,15976
0,6,Alloy,25,-7,18,39,12407
0,3,Covers,156,223,85,245,29311
0,6,Alloy,-122,-176,-56,-111,9921
0,3,Covers,145,189,179,145,25585
0,5,Alloy,-120,-162,-231,-74,15805
0,6,Alloy,188,23,145,138,13106
0,3,Alloy,131,147,87,99,25886
0,4,Covers,117,160,122,126,15182
0,5,Covers,63,98,30,108,17104
1,9,Alloy,19,-75,-32,38,10540
0,5,Alloy,129,162,261,132,10368
0,6,Covers,102,3,46,66,13408
0,3,Covers,124,-223,56,-11,16339
0,6,Alloy,128,285,188,176,12759
0,3,Alloy,68,46,-165,141,17003
0,4,Alloy,182,123,42,186,17654
0,3,Alloy,388,515,501,349,27191
0,4,Covers,188,-45,-76,175,20387
0,3,Covers,-212,45,58,-43,31085
0,4,Covers,117,169,93,131,22245
0,3,Covers,213,139,-17,274,19549
0,2,Alloy,518,586,617,345,36496
0,7,Alloy,67,82,61,78,12097
0,5,Covers,106,-140,161,-150,11489
0,3,Covers,-310,-294,-397,-141,28856
0,6,Alloy,26,109,90,15,11115
1,3,Alloy,340,350,300,397,21248
0,3,Covers,117,75,55,99,20279
0,2,Covers,-36,57,143,-32,30566
0,4,Covers,87,25,-41,76,15165
0,3,Alloy,134,-68,-24,138,28257
0,4,Covers,43,70,-67,216,11933
0,7,Covers,10,-42,-10,-31,12681
0,6,Alloy,36,-108,-56,-62,13854
0,4,Covers,239,150,141,253,21764
0,4,Covers,-181,-91,-188,-169,21849
0,5,Alloy,-45,84,-82,-30,15804
0,3,Alloy,274,301,307,297,21836
0,4,Covers,102,-24,-31,77,19825
0,6,Alloy,177,84,135,227,11492
0,7,Alloy,57,56,4,80,9859
0,6,Alloy,-145,-26,-87,-142,14673
0,4,Alloy,26,15,33,9,10213
0,1,Covers,413,1157,810,423,91295
0,3,Covers,256,-28,13,232,25922
