@relation 'training_edit2-weka.filters.unsupervised.attribute.NumericToNominal-R2-weka.filters.unsupervised.attribute.Remove-R1,3-5,7-13,16-34'

@attribute IsBadBuy {0,1}
@attribute VehicleAge numeric
@attribute WheelType {Alloy,Covers,NULL,Special}
@attribute VehOdo numeric
@attribute DifAquiredAvg_CurAvgAuction numeric
@attribute DifAquiredAboveAvg_CurAboveAvgRetail numeric
@attribute DifAquiredAvg_CurAvgRetail numeric
@attribute DifAquiredAboveAvg_CurAboveAvgAuction numeric
@attribute AdjVehOd numeric

@data
0,7,Alloy,91779,132,20,88,117,13111
0,4,Covers,53109,-469,-504,-274,-609,13277
0,5,Special,58540,-79,-100,85,-176,11708
0,6,Alloy,57786,50,70,14,36,9631
0,7,Alloy,96242,23,68,23,18,13748
0,8,Alloy,108831,14,-121,3,-62,13603
0,6,Alloy,80184,-71,-174,-149,-109,13364
1,6,Alloy,76040,0,6,-7,0,12673
0,4,Alloy,71870,-23,-138,-79,-82,17967
0,5,Alloy,108415,-78,-33,31,-94,21683
0,6,Alloy,87913,-18,30,73,19,14652
0,4,Alloy,95483,-61,-48,-4,-59,23870
0,9,Alloy,92767,0,11,8,0,10307
0,6,Covers,82460,-7,-276,-86,9,13743
0,8,Alloy,76666,5,22,-26,-20,9583
0,2,Covers,73208,-644,-686,-498,-867,36604
0,8,Alloy,98099,-207,-326,-358,-234,12262
0,7,Alloy,98581,3,49,42,7,14083
0,6,Alloy,97048,63,107,89,90,16174
0,5,Alloy,76761,-176,-219,-86,-202,15352
0,8,Alloy,90757,-45,-143,-51,-62,11344
0,6,Covers,101630,-311,-533,-238,-587,16938
1,5,NULL,87556,0,0,0,0,17511
0,8,Covers,102960,-7,12,-43,-17,12870
0,6,Alloy,90537,57,33,44,99,15089
0,8,Alloy,89339,-2,10,16,6,11167
0,5,Alloy,67230,193,87,191,126,13446
0,6,Alloy,72567,-13,409,189,25,12094
0,5,Alloy,65545,54,-13,-5,50,13109
0,4,Covers,77340,-30,-187,-164,-43,19335
0,7,Covers,64769,54,20,33,62,9252
0,7,Alloy,80954,13,237,73,0,11564
0,6,Alloy,87344,106,268,83,126,14557
0,3,Covers,46316,45,125,76,100,15438
0,5,Covers,70150,-214,-202,-267,-171,14030
0,5,Alloy,89469,341,326,373,397,17893
0,4,Alloy,69146,-34,-25,34,-111,17286
0,3,Alloy,45198,121,138,62,1,15066
0,5,Covers,56081,-65,17,-11,-32,11216
0,4,Covers,88799,-87,-88,-98,-92,22199
1,7,NULL,75449,0,0,0,0,10778
1,8,NULL,102641,1,1,1,1,12830
0,3,Covers,89929,-447,-769,-483,-712,29976
0,4,Alloy,72615,-5,-72,-5,-67,18153
0,4,Alloy,74209,-26,107,-28,99,18552
0,5,Alloy,81601,-199,-289,-215,-267,16320
0,6,Alloy,85186,-444,-484,-480,-449,14197
1,6,Alloy,74648,-176,-194,-190,-180,12441
0,5,Alloy,62972,-201,-100,-218,-93,12594
0,4,Alloy,75127,-39,156,-42,144,18781
0,4,Alloy,62184,0,44,0,40,15546
0,7,Alloy,94359,44,94,48,87,13479
1,3,Covers,54602,-240,-302,-259,-279,18200
1,6,Alloy,64228,-81,-105,-88,-98,10704
0,4,Covers,70150,-82,-183,-89,-170,17537
0,2,Covers,35934,-344,-232,-372,-214,17967
0,6,Alloy,86787,-266,-309,-287,-286,14464
0,3,Alloy,57756,-217,-324,-234,-300,19252
0,4,Alloy,58205,-331,-367,-357,-340,14551
0,5,Alloy,88547,-43,-76,-46,-70,17709
1,5,Alloy,88566,40,1,43,1,17713
0,4,Covers,84894,-372,-464,-401,-430,21223
0,4,Alloy,73832,0,-74,0,-69,18458
0,4,Covers,66159,-74,-112,-80,-104,16539
1,4,Alloy,83085,-421,-506,-454,-469,20771
0,7,Alloy,67177,-51,-69,-55,-64,9596
0,3,Covers,57617,-183,-229,-197,-212,19205
0,4,Covers,54578,-179,-234,-193,-216,13644
0,5,Alloy,83820,-94,-130,-102,-120,16764
0,4,Alloy,59579,7,-27,7,-25,14894
0,5,Alloy,99713,-143,-193,-155,-178,19942
1,6,Alloy,96205,-83,-67,-89,-62,16034
0,4,Covers,94883,-242,-293,-262,-271,23720
1,8,Covers,80530,40,22,44,20,10066
0,8,Alloy,65888,-61,-89,-66,-82,8236
1,5,Covers,73772,-1611,-1993,-1740,-1845,14754
0,6,Covers,60887,-31,0,-34,0,10147
1,6,Covers,68727,-13,-7,-14,-6,11454
0,4,Covers,41453,-113,-157,-122,-145,10363
0,4,Covers,43566,-43,-103,-46,-96,10891
0,3,Alloy,62405,508,-76,548,-71,20801
1,7,Alloy,47146,22,-5,24,-4,6735
0,4,Alloy,63363,-90,-141,-97,-131,15840
0,2,Covers,61380,-265,-293,-287,-271,30690
0,4,Covers,77299,18,47,20,44,19324
0,7,Covers,79336,-44,-69,-48,-64,11333
0,3,Alloy,54694,-475,-402,-513,-372,18231
0,8,Alloy,85494,-13,-10,-14,-9,10686
0,5,Alloy,73255,-7,1,-8,1,14651
0,6,Covers,85844,-128,-122,-138,-113,14307
0,6,Alloy,88298,-240,-299,-259,-277,14716
0,4,Covers,83462,-48,-50,-52,-47,20865
0,3,Alloy,86491,-335,-427,-362,-395,28830
0,4,Covers,72275,-101,-133,-109,-123,18068
0,5,Alloy,70932,-53,-77,-57,-72,14186
0,3,Alloy,77515,-49,-40,-53,-37,25838
0,4,Alloy,62738,-20,-55,-22,-51,15684
0,4,Alloy,67420,71,123,77,114,16855
0,4,Alloy,34760,-216,-127,-233,-117,8690
0,6,Alloy,86487,-79,-116,-85,-107,14414
0,7,Covers,69161,-57,-85,-62,-79,9880
0,3,Alloy,80566,-147,-113,-158,-105,26855
0,4,Covers,78003,-51,-58,-55,-54,19500
0,5,Alloy,98832,-113,-87,-122,-80,19766
0,4,Alloy,80567,-110,-110,-118,-102,20141
0,2,Covers,46864,18,66,20,62,23432
0,6,Alloy,80704,-180,-252,-194,-233,13450
0,6,Alloy,87544,-147,-121,-159,-112,14590
0,2,Covers,26984,-254,-585,-274,-542,13492
0,7,Alloy,92430,-11,3,-12,2,13204
1,5,Alloy,73587,384,209,414,193,14717
0,5,Covers,79132,-44,-56,-48,-52,15826
0,4,Alloy,61758,-97,-97,-105,-89,15439
0,5,Alloy,71251,-54,-2,-58,-2,14250
0,3,Alloy,60995,-255,-316,-275,-293,20331
1,5,Alloy,73290,-177,-133,-191,-123,14658
1,2,Covers,71711,23,36,25,33,35855
0,4,Alloy,62229,201,270,217,250,15557
1,5,Alloy,51513,71,89,77,82,10302
1,8,Alloy,35477,16,22,17,21,4434
0,6,Alloy,88449,20,-55,22,-51,14741
0,7,Special,66507,77,89,83,82,9501
0,4,Alloy,52087,44,25,48,23,13021
0,4,Covers,57201,15,16,16,15,14300
0,5,Alloy,78187,146,174,158,161,15637
0,8,Alloy,69793,108,114,117,105,8724
0,6,Alloy,49594,51,137,55,127,8265
0,4,Alloy,76989,79,103,85,96,19247
0,5,Alloy,86765,173,165,187,153,17353
1,4,Covers,54635,147,135,159,125,13658
1,3,Alloy,61835,-164,-63,-177,-59,20611
0,6,Alloy,84299,-23,-13,-24,-12,14049
0,2,Covers,53008,130,149,140,138,26504
0,2,Alloy,84238,13,-190,14,-176,42119
0,2,Alloy,85219,-327,-857,-353,-794,42609
0,8,Covers,96371,13,26,14,24,12046
0,8,Alloy,46195,-12,-31,-13,-29,5774
0,4,Alloy,64596,118,141,128,131,16149
1,4,NULL,77707,0,0,0,0,19426
0,4,NULL,82113,0,0,0,0,20528
1,4,Covers,85542,0,0,0,0,21385
0,6,NULL,77199,-63,-367,-400,-29,12866
0,4,NULL,74542,0,0,0,0,18635
1,3,NULL,82918,0,0,0,0,27639
0,6,NULL,75044,-1,-7,-1,-7,12507
1,5,NULL,74560,0,0,0,0,14912
0,3,NULL,71515,0,0,0,0,23838
0,6,NULL,89407,0,0,0,0,14901
0,3,NULL,57884,0,0,0,0,19294
0,4,NULL,72738,0,0,0,0,18184
0,6,NULL,75375,0,0,0,0,12562
0,5,NULL,68435,0,0,0,0,13687
0,4,NULL,71851,0,0,0,0,17962
0,3,NULL,73757,0,0,0,0,24585
0,4,NULL,73820,0,0,0,0,18455
0,3,NULL,62601,0,0,0,0,20867
0,3,NULL,64278,0,0,0,0,21426
1,3,Alloy,69930,0,0,0,0,23310
0,7,NULL,82738,0,0,0,0,11819
0,5,Alloy,76276,0,0,0,0,15255
1,4,NULL,95942,0,0,0,0,23985
0,4,NULL,74660,0,0,0,0,18665
0,5,NULL,88780,0,0,0,0,17756
0,4,NULL,77152,0,0,0,0,19288
0,3,NULL,66320,0,0,0,0,22106
0,6,NULL,70357,0,0,0,0,11726
0,4,Alloy,67178,0,0,0,0,16794
0,3,Alloy,55791,0,0,0,0,18597
0,5,Covers,80789,64,33,69,31,16157
0,3,Covers,66723,0,0,0,0,22241
0,6,Alloy,82495,0,0,0,0,13749
0,4,Alloy,88965,0,0,0,0,22241
0,3,Alloy,64775,0,0,0,0,21591
0,2,Alloy,72621,0,0,0,0,36310
0,6,Alloy,76271,0,0,0,0,12711
0,3,Covers,72368,0,0,0,0,24122
0,2,Alloy,75499,0,0,0,0,37749
0,5,Alloy,62916,-256,-286,-277,-265,12583
0,2,Alloy,86595,0,0,0,0,43297
0,5,Alloy,70569,0,0,0,0,14113
0,3,Alloy,68774,0,0,0,0,22924
0,3,Covers,50038,0,0,0,0,16679
0,3,Alloy,81982,0,0,0,0,27327
0,5,Covers,78879,0,0,0,0,15775
1,6,Alloy,85808,0,0,0,0,14301
0,4,Alloy,47008,0,0,0,0,11752
1,3,Alloy,74594,0,0,0,0,24864
0,4,Covers,86893,250,466,270,431,21723
0,3,Alloy,76834,0,0,0,0,25611
1,3,Alloy,54500,0,0,0,0,18166
0,3,Alloy,80182,0,0,0,0,26727
0,4,Covers,77683,0,0,0,0,19420
0,2,Alloy,74769,0,0,0,0,37384
0,4,Covers,55177,0,0,0,0,13794
1,4,Alloy,89989,0,0,0,0,22497
0,2,Alloy,88453,0,0,0,0,44226
0,4,Alloy,74849,0,0,0,0,18712
0,4,Covers,55300,0,0,0,0,13825
0,5,Alloy,82353,0,0,0,0,16470
0,3,Alloy,64248,0,0,0,0,21416
0,3,Alloy,84563,0,0,0,0,28187
0,3,Covers,85974,0,0,0,0,28658
0,5,Covers,73912,0,0,0,0,14782
0,6,Alloy,56988,0,0,0,0,9498
0,3,Covers,81669,0,0,0,0,27223
1,5,Alloy,78608,0,0,0,0,15721
0,5,Alloy,75426,0,0,0,0,15085
0,6,Alloy,68258,-26,-46,-28,-43,11376
0,3,Covers,51925,0,0,0,0,17308
0,5,Alloy,73260,0,0,0,0,14652
0,5,Alloy,55480,0,0,0,0,11096
0,4,Covers,71099,0,0,0,0,17774
0,2,Alloy,63307,0,0,0,0,31653
0,4,Alloy,72496,0,0,0,0,18124
0,5,Covers,69585,0,0,0,0,13917
0,4,Alloy,40858,0,0,0,0,10214
0,4,Covers,73240,0,0,0,0,18310
0,4,Covers,65534,0,0,0,0,16383
0,2,Alloy,76613,0,0,0,0,38306
0,4,Covers,71997,0,0,0,0,17999
1,4,Covers,89756,0,0,0,0,22439
0,4,Alloy,82662,0,0,0,0,20665
0,6,Alloy,68397,0,0,0,0,11399
0,4,Covers,85726,-318,-366,-344,-339,21431
0,4,Alloy,73559,0,0,0,0,18389
0,4,Covers,68500,0,0,0,0,17125
0,4,Alloy,69618,0,0,0,0,17404
0,6,Alloy,72772,0,0,0,0,12128
0,2,Covers,52059,0,0,0,0,26029
0,3,Alloy,65480,-163,-117,-176,-108,21826
0,3,Alloy,74670,0,0,0,0,24890
0,4,Alloy,88325,0,0,0,0,22081
0,4,Alloy,82342,0,0,0,0,20585
0,4,Alloy,56050,0,0,0,0,14012
0,1,Covers,68942,0,0,0,0,68942
0,2,Covers,53189,0,0,0,0,26594
0,2,Alloy,68059,0,0,0,0,34029
0,6,Alloy,86804,85,100,92,93,14467
0,5,Alloy,76017,0,0,0,0,15203
0,3,Covers,44764,0,0,0,0,14921
0,7,Alloy,75875,0,0,0,0,10839
0,4,Alloy,85303,0,0,0,0,21325
0,4,Alloy,52447,0,0,0,0,13111
0,5,Covers,75815,0,0,0,0,15163
0,6,Alloy,77668,39,84,43,78,12944
0,2,Covers,52040,0,0,0,0,26020
0,8,Alloy,60789,0,0,0,0,7598
0,3,Alloy,72616,0,0,0,0,24205
0,4,Alloy,61161,0,0,0,0,15290
0,6,Covers,69337,0,0,0,0,11556
0,2,Alloy,82715,-310,-388,-334,-359,41357
0,4,Alloy,57981,-156,-290,-168,-269,14495
0,3,Alloy,75592,-201,-345,-217,-320,25197
0,1,Covers,50521,-59,-62,-63,-57,50521
0,2,Alloy,72202,-241,-226,-260,-209,36101
0,5,Alloy,73144,-88,-135,-95,-125,14628
0,4,Alloy,73503,23,8,25,7,18375
0,3,Covers,68368,195,176,211,163,22789
1,1,Alloy,47950,-724,-810,-782,-750,47950
0,3,Alloy,67462,-74,-114,-80,-106,22487
0,6,Alloy,80501,-24,-66,-26,-61,13416
1,3,Alloy,57282,583,-184,-122,486,19094
0,3,Alloy,72258,38,65,41,60,24086
0,3,Alloy,65177,-189,-193,-204,-179,21725
0,7,Alloy,87271,5,-2,6,-2,12467
0,3,Alloy,72892,-78,-175,-84,-162,24297
0,3,Covers,77136,281,320,303,296,25712
0,5,Covers,47189,80,43,86,40,9437
0,4,Covers,81437,-32,-111,-35,-103,20359
0,3,Alloy,54224,516,445,558,412,18074
0,3,Alloy,74138,-190,-233,-206,-216,24712
1,5,Alloy,83135,-47,20,-50,19,16627
0,3,Covers,62859,-45,-144,-49,-134,20953
0,4,Alloy,78794,32,34,34,31,19698
0,4,Alloy,93710,-57,-110,-61,-102,23427
0,3,Covers,71089,42,87,46,81,23696
0,3,Alloy,54509,-52,-41,-56,-38,18169
0,4,Covers,90570,98,-837,-787,112,22642
0,3,Alloy,61080,-45,-144,-49,-134,20360
0,5,Alloy,75947,95,113,103,105,15189
0,4,Covers,53020,7,31,8,29,13255
0,3,Alloy,82639,-448,-514,-483,-476,27546
0,3,Alloy,73717,-298,-310,-322,-287,24572
0,3,Covers,70422,-298,-310,-322,-287,23474
0,4,Alloy,78002,-109,-136,-118,-126,19500
0,3,Covers,70716,-81,-238,-88,-221,23572
0,4,Alloy,67376,-35,-9,-37,-8,16844
0,3,Covers,56330,95,95,103,88,18776
0,5,Covers,51727,75,171,81,159,10345
0,5,Alloy,84345,-29,-48,-32,-45,16869
1,2,Covers,69322,-99,-74,-107,-68,34661
0,5,Alloy,85066,-18,38,-20,35,17013
0,5,Alloy,87890,112,-470,-406,42,17578
0,3,Alloy,72256,566,658,611,610,24085
0,6,Alloy,98745,-64,-64,-69,-60,16457
0,3,Covers,72505,143,195,154,181,24168
0,5,Alloy,71089,-69,-81,-74,-75,14217
1,3,Alloy,74493,57,-169,62,-156,24831
0,3,Covers,53055,161,234,174,216,17685
0,6,Alloy,93674,25,54,27,50,15612
0,3,Alloy,81710,491,-376,-475,439,27236
0,3,Alloy,58962,26,-24,28,-22,19654
0,6,Alloy,89454,47,-254,-264,33,14909
0,5,Covers,78406,24,56,26,52,15681
0,6,Alloy,88874,70,89,75,82,14812
0,3,Covers,88512,235,-481,-577,288,29504
0,6,Covers,87118,-64,-86,-69,-79,14519
1,5,Covers,74138,50,62,54,58,14827
0,5,Alloy,71255,-10,8,-10,7,14251
1,5,Alloy,73697,-24,-72,-26,-67,14739
0,6,Alloy,69239,146,-270,-324,239,11539
0,3,Alloy,75984,423,463,457,429,25328
0,5,Alloy,89742,22,-13,24,-12,17948
0,3,Alloy,88931,373,-492,-590,478,29643
0,4,Covers,77251,-141,-110,-153,-102,19312
0,7,Alloy,78695,-43,-62,-46,-58,11242
0,4,Alloy,61719,37,-74,39,-69,15429
0,4,Covers,69485,82,-532,-547,102,17371
0,4,Covers,68216,30,38,33,35,17054
0,6,Alloy,85000,-65,-220,-464,131,14166
1,5,Alloy,72736,33,42,36,39,14547
0,4,Covers,82435,-217,-200,-234,-185,20608
0,4,Alloy,77154,286,-556,-378,109,19288
0,3,Alloy,90340,132,-773,-666,36,30113
0,2,Alloy,78280,-353,-476,-381,-441,39140
0,5,Alloy,80480,-141,-216,-152,-200,16096
0,4,Alloy,70664,-1,8,-1,7,17666
1,8,Covers,89629,-21,-220,-201,-41,11203
0,3,Covers,61021,21,32,22,29,20340
0,5,Alloy,73631,187,-446,-373,180,14726
0,2,Alloy,68279,472,585,510,541,34139
0,5,Alloy,89920,95,-576,-477,32,17984
0,5,Alloy,72084,84,145,91,134,14416
0,4,Alloy,82697,486,-432,-442,554,20674
1,3,Alloy,70774,-139,-165,-150,-153,23591
0,4,Alloy,71179,35,78,38,73,17794
0,3,Alloy,89707,211,163,228,151,29902
0,4,Alloy,65367,70,179,76,166,16341
0,3,Covers,77265,-61,121,-66,112,25755
0,4,Covers,79201,209,195,226,180,19800
0,4,Alloy,65613,-89,-153,-96,-142,16403
0,2,Covers,64533,527,1123,569,1040,32266
0,5,Covers,79098,306,335,330,310,15819
0,5,Alloy,94462,77,-402,-367,97,18892
0,3,Alloy,69726,-272,-878,-1026,-277,23242
0,5,Alloy,89070,-94,-130,-102,-120,17814
0,3,Alloy,87647,77,12,84,11,29215
0,4,Covers,92350,114,208,123,192,23087
0,4,Covers,82794,210,323,226,299,20698
0,4,Alloy,79433,55,-40,59,-37,19858
0,3,Alloy,87539,-90,-45,-97,-42,29179
0,4,Alloy,89819,344,-343,-437,462,22454
0,6,Alloy,80114,-30,100,-33,93,13352
0,5,Alloy,73250,277,-141,-265,326,14650
0,6,Alloy,63730,-112,-562,-578,-1,10621
0,1,Covers,48162,-278,-283,-301,-262,48162
1,5,Alloy,82177,525,680,567,630,16435
1,6,Alloy,94441,-21,-24,-22,-22,15740
0,3,Covers,76914,316,-630,-597,358,25638
0,5,Alloy,80516,-64,-115,-69,-106,16103
0,1,Covers,53300,-350,-497,-378,-460,53300
0,4,Alloy,69677,-240,-904,-818,-277,17419
1,6,Alloy,84395,-2,-198,-312,56,14065
0,6,Alloy,54151,-19,-418,-489,-14,9025
0,3,Alloy,70667,218,-1017,-832,313,23555
0,4,Alloy,79517,296,-809,-650,371,19879
1,7,Alloy,75216,40,-321,-356,58,10745
1,4,Alloy,70330,70,53,76,49,17582
0,6,Alloy,59368,70,122,76,113,9894
0,5,Alloy,71795,214,-349,-438,300,14359
1,4,Alloy,63469,343,225,370,209,15867
0,1,Covers,55264,265,409,286,378,55264
0,4,Special,94201,-3,-778,-695,5,23550
0,4,Alloy,84494,178,-555,-729,248,21123
0,6,Alloy,76160,-9,-383,-408,-19,12693
1,5,Alloy,81429,-22,-560,-548,-52,16285
0,3,Covers,88895,-39,-965,-925,-68,29631
0,5,Alloy,62050,89,-588,-525,-46,12410
0,3,Covers,55190,86,-893,-823,-6,18396
0,3,Alloy,66798,-59,-786,-886,-43,22266
0,4,Alloy,78810,-158,-769,-850,-196,19702
0,2,Alloy,50547,-72,-1083,-1225,-40,25273
0,4,Alloy,75039,-45,-910,-954,-101,18759
1,4,Alloy,62678,-232,-975,-916,-300,15669
0,3,Covers,59859,-140,-920,-851,-119,19953
0,4,Alloy,76813,-329,-967,-985,-277,19203
0,4,Alloy,87487,-177,-765,-709,-176,21871
0,2,Covers,73528,284,-988,-1165,452,36764
0,3,Covers,69000,-206,-1036,-1095,-180,23000
1,3,Alloy,85377,-66,-1456,-1339,-120,28459
0,2,Alloy,71131,-234,-1911,-1795,-382,35565
0,3,Covers,52088,-271,-1207,-1104,-373,17362
0,3,Covers,63260,-228,-1060,-864,-473,21086
1,3,Alloy,54698,164,-618,-723,192,18232
1,5,Alloy,84996,22,-476,-484,56,16999
0,3,Covers,47845,-99,-1000,-981,-97,15948
0,4,Alloy,69882,2,-650,-758,31,17470
1,3,Alloy,72528,99,-645,-820,140,24176
0,2,Alloy,80051,-887,-1906,-2025,-843,40025
0,4,Covers,70041,36,-651,-666,53,17510
0,5,Alloy,63817,-4,-628,-582,-42,12763
0,3,Alloy,58613,-925,-1823,-1880,-878,19537
0,5,Alloy,73452,-132,-651,-780,-69,14690
1,3,Covers,72302,96,-1017,-824,10,24100
0,3,Special,75805,57,-1140,-1198,107,25268
0,2,Alloy,73029,-1102,-2601,-2760,-878,36514
0,3,Alloy,69337,-157,-918,-1057,-33,23112
0,2,Covers,65333,-405,-2220,-1775,-876,32666
0,3,Covers,59138,-108,-989,-914,-128,19712
0,4,Covers,36581,-36,-630,-607,-5,9145
0,5,Alloy,78334,-37,-1081,-729,-159,15666
0,4,Covers,81295,-135,-679,-604,-152,20323
1,4,Alloy,72539,135,-449,-547,214,18134
0,3,Alloy,68087,-156,-1324,-1003,-276,22695
0,3,Covers,62592,-224,-1324,-1285,-334,20864
0,4,Alloy,46105,-192,-959,-988,-162,11526
1,4,Alloy,76673,75,-579,-543,79,19168
0,3,Alloy,59095,220,-484,-612,252,19698
0,4,Alloy,78826,3,-835,-684,14,19706
0,4,Alloy,58999,21,-614,-588,4,14749
0,5,Alloy,78730,-173,-913,-821,-139,15746
0,3,Covers,45200,-179,-1082,-847,-243,15066
1,3,Covers,86560,117,-765,-796,203,28853
0,4,Alloy,69498,-185,-893,-832,-187,17374
0,4,Alloy,76706,-69,-741,-784,6,19176
1,6,Alloy,78849,-50,-611,-414,-119,13141
0,4,Covers,75291,-185,-893,-832,-187,18822
0,2,Alloy,72610,-17,-1135,-1620,184,36305
0,3,Alloy,34562,-178,-1335,-1308,-210,11520
0,4,Alloy,57851,70,-850,-604,87,14462
1,3,NULL,64562,29,-557,-708,-25,21520
0,4,Alloy,78025,152,-510,-387,158,19506
0,3,Covers,88192,-182,-1039,-1035,-139,29397
0,4,Alloy,62296,188,-372,-462,186,15574
0,4,Alloy,71266,-206,-844,-949,-12,17816
1,3,Alloy,55228,1153,-248,46,984,18409
0,5,Alloy,83113,-96,-460,-511,-105,16622
0,3,Alloy,70760,-191,-914,-918,-145,23586
0,3,Covers,61785,-163,-1005,-924,-202,20595
0,4,Alloy,70029,-167,-734,-667,-112,17507
0,3,Covers,39865,-374,-1156,-1103,-349,13288
0,3,Covers,60140,-111,-1294,-1216,-232,20046
0,1,Covers,63092,-1273,-3461,-3725,-1196,63092
0,3,Covers,76546,-284,-1402,-1350,-407,25515
0,2,Covers,46579,-240,-1784,-1497,-386,23289
0,6,Covers,78433,41,82,111,23,13072
0,1,Alloy,48188,-416,-31,-45,-760,48188
0,3,Alloy,34413,19,74,-41,1,11471
0,3,Alloy,82225,-280,-509,-213,-344,27408
0,4,Covers,83133,-406,-119,-338,-288,20783
0,3,Alloy,55283,22,-117,-60,-39,18427
0,3,Covers,50202,129,291,265,40,16734
0,2,Alloy,82950,-1161,-259,-506,-949,41475
0,3,Alloy,79597,-86,-64,-113,-34,26532
1,2,Alloy,61587,463,1086,1246,114,30793
0,5,Alloy,90938,451,516,621,342,18187
0,4,Covers,80210,-124,-249,-339,-237,20052
1,6,Covers,89726,15,-176,24,1,14954
0,3,Alloy,85872,105,1,-100,128,28624
1,5,Alloy,79826,-58,-32,112,-139,15965
0,3,Covers,48970,-7,383,308,-103,16323
0,4,Alloy,61049,-169,-93,-110,-154,15262
0,3,Alloy,77631,-300,-497,-417,-353,25877
0,5,Alloy,88272,-51,-13,-63,-97,17654
0,4,Alloy,87289,-118,98,23,-102,21822
0,3,Covers,69933,-143,325,133,-178,23311
0,3,Alloy,55950,5,112,148,5,18650
0,2,Covers,68925,124,173,447,-90,34462
0,3,Alloy,73430,28,63,-65,95,24476
0,1,Alloy,56882,79,1705,1052,625,56882
0,4,Alloy,62032,-97,-365,-172,-116,15508
1,5,Alloy,80941,19,-3,14,-45,16188
0,3,Alloy,71900,255,-6,126,-134,23966
0,3,Covers,72300,-7,383,308,-103,24100
0,2,Covers,50273,-299,-219,-105,-359,25136
0,4,Covers,67768,-149,2,-22,-141,16942
1,4,Alloy,74857,-159,-143,-228,-179,18714
0,2,Alloy,63080,-194,-186,-162,-175,31540
0,3,Alloy,73057,35,212,159,159,24352
0,3,Alloy,73076,83,64,170,23,24358
0,3,Alloy,66553,199,126,217,179,22184
0,4,Alloy,72501,-430,-627,-610,-438,18125
0,4,Alloy,86961,-133,-138,-252,-137,21740
0,2,Covers,45534,-52,166,204,-115,22767
1,4,Covers,71288,22,53,94,18,17822
0,2,Covers,54971,-123,74,-54,-194,27485
0,5,Alloy,66613,2,127,61,49,13322
0,4,Alloy,78610,35,373,97,105,19652
0,3,Alloy,59614,-165,-530,-345,-93,19871
0,3,Alloy,71106,-158,-640,-245,-170,23702
0,4,Alloy,63507,-120,-189,-211,-126,15876
1,7,Covers,70389,10,161,64,76,10055
0,5,Alloy,85552,-93,-113,-162,-88,17110
1,4,Alloy,62886,219,61,204,114,15721
0,5,Alloy,83464,-121,-95,-135,-134,16692
1,5,Covers,81171,-8,-102,47,-10,16234
0,4,Alloy,78122,-360,-71,-134,-313,19530
0,5,Special,62269,67,79,-239,377,12453
0,2,Alloy,57388,-470,-26,-157,-634,28694
0,5,Alloy,68249,-112,97,69,-124,13649
0,4,Alloy,75126,-371,-314,-220,-393,18781
0,5,Alloy,78608,-164,-186,-292,-221,15721
0,4,Alloy,59769,-401,-35,-160,-421,14942
0,3,Alloy,89808,143,-502,-99,-33,29936
0,4,Covers,84485,-221,-94,76,-326,21121
0,3,Alloy,60243,64,-63,-139,97,20081
0,5,Covers,61770,-84,-43,-69,-49,12354
0,5,Alloy,64765,-182,-364,-268,-223,12953
0,3,Covers,67822,206,226,27,117,22607
1,5,Alloy,70768,122,198,231,134,14153
0,4,Alloy,82705,91,-11,-59,88,20676
0,5,Alloy,70303,193,18,175,238,14060
0,5,Covers,75786,114,49,235,70,15157
0,4,Covers,72789,185,-86,-81,152,18197
0,4,Covers,64760,84,5,113,72,16190
0,4,Alloy,71865,227,345,234,287,17966
0,6,Covers,85115,79,468,278,85,14185
0,6,Alloy,76279,28,48,43,9,12713
1,3,Covers,64602,330,350,241,430,21534
0,7,Covers,88611,0,-16,-51,-10,12658
0,3,Alloy,80070,116,6,63,80,26690
0,5,Alloy,80452,252,45,158,231,16090
0,2,Covers,54790,-24,-539,-379,-230,27395
0,3,Covers,64860,215,82,58,284,21620
0,4,Covers,53993,162,155,183,150,13498
0,5,Alloy,79557,366,359,260,477,15911
0,7,Alloy,87250,-19,-91,-100,-15,12464
0,6,Covers,81228,13,32,19,33,13538
0,4,Alloy,70382,77,148,-29,56,17595
0,5,Alloy,72315,70,-48,-84,79,14463
0,2,Covers,50807,-578,-393,-236,-682,25403
0,5,Alloy,72085,17,-54,-14,44,14417
1,1,Covers,66132,-1006,-1456,-1161,-1510,66132
0,4,Covers,50366,6,14,5,-31,12591
0,5,Covers,82340,-130,-282,-142,-223,16468
1,3,Covers,59681,280,67,193,145,19893
0,3,Alloy,77685,481,162,319,350,25895
0,4,Alloy,73119,117,-137,-67,-22,18279
1,6,Alloy,66795,91,80,117,78,11132
0,3,Alloy,52741,50,-93,-110,3,17580
0,3,Covers,76732,401,243,300,336,25577
0,4,Covers,89096,134,104,18,58,22274
0,4,Alloy,55406,-14,-36,3,-21,13851
0,2,Covers,50333,31,-80,70,-72,25166
0,3,Alloy,84523,268,-21,154,43,28174
1,3,Covers,72920,-25,43,-44,139,24306
0,5,Covers,78783,79,57,34,83,15756
0,4,Covers,73233,54,-107,-105,49,18308
1,7,Alloy,78887,27,117,79,41,11269
0,5,Alloy,63979,132,-127,0,59,12795
1,5,Alloy,64895,0,0,0,0,12979
0,5,Covers,76583,50,-50,36,55,15316
0,4,Covers,59888,54,20,-15,59,14972
1,7,Alloy,81364,66,229,165,66,11623
0,3,Alloy,61092,133,-109,30,-53,20364
